costs,locs,techs,timesteps,cost_var
monetary,NL23,battery,2015-03-08 12:00:00,0.0
monetary,NL23,battery,2015-03-08 15:00:00,0.0
monetary,NL23,battery,2015-03-08 18:00:00,0.0
monetary,NL23,battery,2015-03-08 21:00:00,0.0
monetary,NL23,battery,2015-03-09 00:00:00,0.0
monetary,NL23,battery,2015-03-09 03:00:00,0.0
monetary,NL23,battery,2015-03-09 06:00:00,0.0
monetary,NL23,battery,2015-03-09 09:00:00,0.0
monetary,NL23,battery,2015-03-09 12:00:00,0.0
monetary,NL23,battery,2015-03-09 15:00:00,0.0
monetary,NL23,battery,2015-03-09 18:00:00,0.0
monetary,NL23,battery,2015-03-09 21:00:00,0.0
monetary,NL23,battery,2015-03-10 00:00:00,0.0
monetary,NL23,battery,2015-03-10 03:00:00,0.0
monetary,NL23,battery,2015-03-10 06:00:00,0.0
monetary,NL23,battery,2015-03-10 09:00:00,0.0
monetary,NL23,battery,2015-03-10 12:00:00,0.0
monetary,NL23,battery,2015-03-10 15:00:00,0.0
monetary,NL23,battery,2015-03-10 18:00:00,0.0
monetary,NL23,battery,2015-03-10 21:00:00,0.0
monetary,NL23,battery,2015-03-11 00:00:00,0.0
monetary,NL23,battery,2015-03-11 03:00:00,0.0
monetary,NL23,battery,2015-03-11 06:00:00,0.0
monetary,NL23,battery,2015-03-11 09:00:00,0.0
monetary,NL23,battery,2015-03-11 12:00:00,0.0
monetary,NL23,battery,2015-03-11 15:00:00,0.0
monetary,NL23,battery,2015-03-11 18:00:00,0.0
monetary,NL23,battery,2015-03-11 21:00:00,0.0
monetary,NL23,battery,2015-03-12 00:00:00,0.0
monetary,NL23,battery,2015-03-12 03:00:00,0.0
monetary,NL23,battery,2015-03-12 06:00:00,0.0
monetary,NL23,battery,2015-03-12 09:00:00,0.0
monetary,NL23,battery,2015-03-12 12:00:00,0.0
monetary,NL23,battery,2015-03-12 15:00:00,0.0
monetary,NL23,battery,2015-03-12 18:00:00,0.0
monetary,NL23,battery,2015-03-12 21:00:00,0.0
monetary,NL23,battery,2015-03-13 00:00:00,0.0
monetary,NL23,battery,2015-03-13 03:00:00,0.0
monetary,NL23,battery,2015-03-13 06:00:00,0.0
monetary,NL23,battery,2015-03-13 09:00:00,0.0
monetary,NL23,battery,2015-03-13 12:00:00,0.0
monetary,NL23,battery,2015-03-13 15:00:00,0.0
monetary,NL23,battery,2015-03-13 18:00:00,0.0
monetary,NL23,battery,2015-03-13 21:00:00,0.0
monetary,NL23,battery,2015-03-14 00:00:00,0.0
monetary,NL23,battery,2015-03-14 03:00:00,0.0
monetary,NL23,battery,2015-03-14 06:00:00,0.0
monetary,NL23,battery,2015-03-14 09:00:00,0.0
monetary,NL23,battery,2015-03-14 12:00:00,0.0
monetary,NL23,battery,2015-03-14 15:00:00,0.0
monetary,NL23,battery,2015-03-14 18:00:00,0.0
monetary,NL23,battery,2015-03-14 21:00:00,0.0
monetary,NL23,battery,2015-03-15 00:00:00,0.0
monetary,NL23,battery,2015-03-15 03:00:00,0.0
monetary,NL23,battery,2015-03-15 06:00:00,0.0
monetary,NL23,battery,2015-03-15 09:00:00,0.0
monetary,NL23,battery,2015-03-15 12:00:00,0.0
monetary,NL23,battery,2015-03-15 15:00:00,0.0
monetary,NL23,battery,2015-03-15 18:00:00,0.0
monetary,NL23,battery,2015-03-15 21:00:00,0.0
monetary,NL23,battery,2015-03-16 00:00:00,0.0
monetary,NL23,battery,2015-03-16 03:00:00,0.0
monetary,NL23,battery,2015-03-16 06:00:00,0.0
monetary,NL23,battery,2015-03-16 09:00:00,0.0
monetary,NL23,battery,2015-03-16 12:00:00,0.0
monetary,NL23,battery,2015-03-16 15:00:00,0.0
monetary,NL23,battery,2015-03-16 18:00:00,0.0
monetary,NL23,battery,2015-03-16 21:00:00,0.0
monetary,NL23,battery,2015-03-17 00:00:00,0.0
monetary,NL23,battery,2015-03-17 03:00:00,0.0
monetary,NL23,battery,2015-03-17 06:00:00,0.0
monetary,NL23,battery,2015-03-17 09:00:00,0.0
monetary,NL23,battery,2015-03-17 12:00:00,0.0
monetary,NL23,battery,2015-03-17 15:00:00,0.0
monetary,NL23,battery,2015-03-17 18:00:00,0.0
monetary,NL23,battery,2015-03-17 21:00:00,0.0
monetary,NL23,battery,2015-03-18 00:00:00,0.0
monetary,NL23,battery,2015-03-18 03:00:00,0.0
monetary,NL23,battery,2015-03-18 06:00:00,0.0
monetary,NL23,battery,2015-03-18 09:00:00,0.0
monetary,NL23,battery,2015-03-18 12:00:00,0.0
monetary,NL23,battery,2015-03-18 15:00:00,0.0
monetary,NL23,battery,2015-03-18 18:00:00,0.0
monetary,NL23,battery,2015-03-18 21:00:00,0.0
monetary,NL23,battery,2015-03-19 00:00:00,0.0
monetary,NL23,battery,2015-03-19 03:00:00,0.0
monetary,NL23,battery,2015-03-19 06:00:00,0.0
monetary,NL23,battery,2015-03-19 09:00:00,0.0
monetary,NL23,battery,2015-03-19 12:00:00,0.0
monetary,NL23,battery,2015-03-19 15:00:00,0.0
monetary,NL23,battery,2015-03-19 18:00:00,0.0
monetary,NL23,battery,2015-03-19 21:00:00,0.0
monetary,NL23,battery,2015-03-20 00:00:00,0.0
monetary,NL23,battery,2015-03-20 03:00:00,0.0
monetary,NL23,battery,2015-03-20 06:00:00,0.0
monetary,NL23,battery,2015-03-20 09:00:00,0.0
monetary,NL23,battery,2015-03-20 12:00:00,0.0
monetary,NL23,battery,2015-03-20 15:00:00,0.0
monetary,NL23,battery,2015-03-20 18:00:00,0.0
monetary,NL23,battery,2015-03-20 21:00:00,0.0
monetary,NL23,battery,2015-03-21 00:00:00,0.0
monetary,NL23,battery,2015-03-21 03:00:00,0.0
monetary,NL23,battery,2015-03-21 06:00:00,0.0
monetary,NL23,battery,2015-03-21 09:00:00,0.0
monetary,NL23,battery,2015-03-21 12:00:00,0.0
monetary,NL23,battery,2015-03-21 15:00:00,0.0
monetary,NL23,battery,2015-03-21 18:00:00,0.0
monetary,NL23,battery,2015-03-21 21:00:00,0.0
monetary,NL23,battery,2015-03-22 00:00:00,0.0
monetary,NL23,battery,2015-03-22 03:00:00,0.0
monetary,NL23,battery,2015-03-22 06:00:00,0.0
monetary,NL23,battery,2015-03-22 09:00:00,0.0
monetary,NL23,battery,2015-03-22 12:00:00,0.0
monetary,NL23,battery,2015-03-22 15:00:00,0.0
monetary,NL23,battery,2015-03-22 18:00:00,0.0
monetary,NL23,battery,2015-03-22 21:00:00,0.0
monetary,NL23,battery,2015-03-23 00:00:00,0.0
monetary,NL23,battery,2015-03-23 03:00:00,0.0
monetary,NL23,battery,2015-03-23 06:00:00,0.0
monetary,NL23,battery,2015-03-23 09:00:00,0.0
monetary,NL23,battery,2015-03-23 12:00:00,0.0
monetary,NL23,battery,2015-03-23 15:00:00,0.0
monetary,NL23,battery,2015-03-23 18:00:00,0.0
monetary,NL23,battery,2015-03-23 21:00:00,0.0
monetary,NL23,battery,2015-03-24 00:00:00,0.0
monetary,NL23,battery,2015-03-24 03:00:00,0.0
monetary,NL23,battery,2015-03-24 06:00:00,0.0
monetary,NL23,battery,2015-03-24 09:00:00,0.0
monetary,NL23,battery,2015-03-24 12:00:00,0.0
monetary,NL23,battery,2015-03-24 15:00:00,0.0
monetary,NL23,battery,2015-03-24 18:00:00,0.0
monetary,NL23,battery,2015-03-24 21:00:00,0.0
monetary,NL23,battery,2015-03-25 00:00:00,0.0
monetary,NL23,battery,2015-03-25 03:00:00,0.0
monetary,NL23,battery,2015-03-25 06:00:00,0.0
monetary,NL23,battery,2015-03-25 09:00:00,0.0
monetary,NL23,battery,2015-03-25 12:00:00,0.0
monetary,NL23,battery,2015-03-25 15:00:00,0.0
monetary,NL23,battery,2015-03-25 18:00:00,0.0
monetary,NL23,battery,2015-03-25 21:00:00,0.0
monetary,NL23,battery,2015-03-26 00:00:00,0.0
monetary,NL23,battery,2015-03-26 03:00:00,0.0
monetary,NL23,battery,2015-03-26 06:00:00,0.0
monetary,NL23,battery,2015-03-26 09:00:00,0.0
monetary,NL23,battery,2015-03-26 12:00:00,0.0
monetary,NL23,battery,2015-03-26 15:00:00,0.0
monetary,NL23,battery,2015-03-26 18:00:00,0.0
monetary,NL23,battery,2015-03-26 21:00:00,0.0
monetary,NL23,battery,2015-03-27 00:00:00,0.0
monetary,NL23,battery,2015-03-27 03:00:00,0.0
monetary,NL23,battery,2015-03-27 06:00:00,0.0
monetary,NL23,battery,2015-03-27 09:00:00,0.0
monetary,NL23,battery,2015-03-27 12:00:00,0.0
monetary,NL23,battery,2015-03-27 15:00:00,0.0
monetary,NL23,battery,2015-03-27 18:00:00,0.0
monetary,NL23,battery,2015-03-27 21:00:00,0.0
monetary,NL23,battery,2015-03-28 00:00:00,0.0
monetary,NL23,battery,2015-03-28 03:00:00,0.0
monetary,NL23,battery,2015-03-28 06:00:00,0.0
monetary,NL23,battery,2015-03-28 09:00:00,0.0
monetary,NL23,battery,2015-03-28 12:00:00,0.0
monetary,NL23,battery,2015-03-28 15:00:00,0.0
monetary,NL23,battery,2015-03-28 18:00:00,0.0
monetary,NL23,battery,2015-03-28 21:00:00,0.0
monetary,NL23,battery,2015-03-29 00:00:00,0.0
monetary,NL23,battery,2015-03-29 03:00:00,0.0
monetary,NL23,battery,2015-03-29 06:00:00,0.0
monetary,NL23,battery,2015-03-29 09:00:00,0.0
monetary,NL23,battery,2015-03-29 12:00:00,0.0
monetary,NL23,battery,2015-03-29 15:00:00,0.0
monetary,NL23,battery,2015-03-29 18:00:00,0.0
monetary,NL23,battery,2015-03-29 21:00:00,0.0
monetary,NL23,battery,2015-03-30 00:00:00,0.0
monetary,NL23,battery,2015-03-30 03:00:00,0.0
monetary,NL23,battery,2015-03-30 06:00:00,0.0
monetary,NL23,battery,2015-03-30 09:00:00,0.0
monetary,NL23,battery,2015-03-30 12:00:00,0.0
monetary,NL23,battery,2015-03-30 15:00:00,0.0
monetary,NL23,battery,2015-03-30 18:00:00,0.0
monetary,NL23,battery,2015-03-30 21:00:00,0.0
monetary,NL23,battery,2015-03-31 00:00:00,0.0
monetary,NL23,battery,2015-03-31 03:00:00,0.0
monetary,NL23,battery,2015-03-31 06:00:00,0.0
monetary,NL23,battery,2015-03-31 09:00:00,0.0
monetary,NL23,battery,2015-03-31 12:00:00,0.0
monetary,NL23,battery,2015-03-31 15:00:00,0.0
monetary,NL23,battery,2015-03-31 18:00:00,0.0
monetary,NL23,battery,2015-03-31 21:00:00,0.0
monetary,NL23,ccgt,2015-03-01 00:00:00,0.0
monetary,NL23,ccgt,2015-03-01 03:00:00,0.0
monetary,NL23,ccgt,2015-03-01 06:00:00,0.0
monetary,NL23,ccgt,2015-03-01 09:00:00,0.0
monetary,NL23,ccgt,2015-03-01 12:00:00,0.0
monetary,NL23,ccgt,2015-03-01 15:00:00,0.0
monetary,NL23,ccgt,2015-03-01 18:00:00,23.508514
monetary,NL23,ccgt,2015-03-01 21:00:00,0.0
monetary,NL23,ccgt,2015-03-02 00:00:00,0.0
monetary,NL23,ccgt,2015-03-02 03:00:00,0.0
monetary,NL23,ccgt,2015-03-02 06:00:00,8.2238916
monetary,NL23,ccgt,2015-03-02 09:00:00,0.0
monetary,NL23,ccgt,2015-03-02 12:00:00,0.0
monetary,NL23,ccgt,2015-03-02 15:00:00,3.3789452
monetary,NL23,ccgt,2015-03-02 18:00:00,0.0
monetary,NL23,ccgt,2015-03-02 21:00:00,0.0
monetary,NL23,ccgt,2015-03-03 00:00:00,0.0
monetary,NL23,ccgt,2015-03-03 03:00:00,9.3330349
monetary,NL23,ccgt,2015-03-03 06:00:00,69.35569
monetary,NL23,ccgt,2015-03-03 09:00:00,63.316137
monetary,NL23,ccgt,2015-03-03 12:00:00,77.426948
monetary,NL23,ccgt,2015-03-03 15:00:00,100.84821
monetary,NL23,ccgt,2015-03-03 18:00:00,84.981697
monetary,NL23,ccgt,2015-03-03 21:00:00,1.6996957
monetary,NL23,ccgt,2015-03-04 00:00:00,0.0
monetary,NL23,ccgt,2015-03-04 03:00:00,7.6666623
monetary,NL23,ccgt,2015-03-04 06:00:00,39.152176
monetary,NL23,ccgt,2015-03-04 09:00:00,0.0
monetary,NL23,ccgt,2015-03-04 12:00:00,0.0
monetary,NL23,ccgt,2015-03-04 15:00:00,42.966895
monetary,NL23,ccgt,2015-03-04 18:00:00,39.169551
monetary,NL23,ccgt,2015-03-04 21:00:00,38.988171
monetary,NL23,ccgt,2015-03-05 00:00:00,46.453772
monetary,NL23,ccgt,2015-03-05 03:00:00,78.309368
monetary,NL23,ccgt,2015-03-05 06:00:00,124.97405
monetary,NL23,ccgt,2015-03-05 09:00:00,108.54506
monetary,NL23,ccgt,2015-03-05 12:00:00,87.28403
monetary,NL23,ccgt,2015-03-05 15:00:00,101.50147
monetary,NL23,ccgt,2015-03-05 18:00:00,95.148447
monetary,NL23,ccgt,2015-03-05 21:00:00,66.337476
monetary,NL23,ccgt,2015-03-06 00:00:00,46.013921
monetary,NL23,ccgt,2015-03-06 03:00:00,51.741426
monetary,NL23,ccgt,2015-03-06 06:00:00,96.651649
monetary,NL23,ccgt,2015-03-06 09:00:00,88.987114
monetary,NL23,ccgt,2015-03-06 12:00:00,87.50905
monetary,NL23,ccgt,2015-03-06 15:00:00,102.44495
monetary,NL23,ccgt,2015-03-06 18:00:00,78.152787
monetary,NL23,ccgt,2015-03-06 21:00:00,41.726125
monetary,NL23,ccgt,2015-03-07 00:00:00,13.630424
monetary,NL23,ccgt,2015-03-07 03:00:00,15.599941
monetary,NL23,ccgt,2015-03-07 06:00:00,27.785236
monetary,NL23,ccgt,2015-03-07 09:00:00,0.0
monetary,NL23,ccgt,2015-03-07 12:00:00,0.0
monetary,NL23,ccgt,2015-03-07 15:00:00,10.93209
monetary,NL23,ccgt,2015-03-07 18:00:00,13.284034
monetary,NL23,ccgt,2015-03-07 21:00:00,2.5040884
monetary,NL23,ccgt,2015-03-08 00:00:00,0.0
monetary,NL23,ccgt,2015-03-08 03:00:00,5.4371785
monetary,NL23,ccgt,2015-03-08 06:00:00,38.835982
monetary,NL23,ccgt,2015-03-08 09:00:00,18.917147
monetary,NL23,ccgt,2015-03-08 12:00:00,21.587146
monetary,NL23,ccgt,2015-03-08 15:00:00,64.564283
monetary,NL23,ccgt,2015-03-08 18:00:00,77.360364
monetary,NL23,ccgt,2015-03-08 21:00:00,57.382816
monetary,NL23,ccgt,2015-03-09 00:00:00,50.070325
monetary,NL23,ccgt,2015-03-09 03:00:00,80.306052
monetary,NL23,ccgt,2015-03-09 06:00:00,130.23528
monetary,NL23,ccgt,2015-03-09 09:00:00,115.86883
monetary,NL23,ccgt,2015-03-09 12:00:00,97.006648
monetary,NL23,ccgt,2015-03-09 15:00:00,93.536265
monetary,NL23,ccgt,2015-03-09 18:00:00,79.856363
monetary,NL23,ccgt,2015-03-09 21:00:00,45.589294
monetary,NL23,ccgt,2015-03-10 00:00:00,40.264635
monetary,NL23,ccgt,2015-03-10 03:00:00,59.846206
monetary,NL23,ccgt,2015-03-10 06:00:00,101.13817
monetary,NL23,ccgt,2015-03-10 09:00:00,89.434266
monetary,NL23,ccgt,2015-03-10 12:00:00,88.952985
monetary,NL23,ccgt,2015-03-10 15:00:00,98.480401
monetary,NL23,ccgt,2015-03-10 18:00:00,106.65608
monetary,NL23,ccgt,2015-03-10 21:00:00,83.685331
monetary,NL23,ccgt,2015-03-11 00:00:00,77.771845
monetary,NL23,ccgt,2015-03-11 03:00:00,88.532963
monetary,NL23,ccgt,2015-03-11 06:00:00,127.73743
monetary,NL23,ccgt,2015-03-11 09:00:00,118.14656
monetary,NL23,ccgt,2015-03-11 12:00:00,113.18714
monetary,NL23,ccgt,2015-03-11 15:00:00,128.10144
monetary,NL23,ccgt,2015-03-11 18:00:00,130.23528
monetary,NL23,ccgt,2015-03-11 21:00:00,77.749744
monetary,NL23,ccgt,2015-03-12 00:00:00,56.284298
monetary,NL23,ccgt,2015-03-12 03:00:00,75.955881
monetary,NL23,ccgt,2015-03-12 06:00:00,106.65597
monetary,NL23,ccgt,2015-03-12 09:00:00,95.652221
monetary,NL23,ccgt,2015-03-12 12:00:00,89.845172
monetary,NL23,ccgt,2015-03-12 15:00:00,77.721849
monetary,NL23,ccgt,2015-03-12 18:00:00,60.958945
monetary,NL23,ccgt,2015-03-12 21:00:00,37.384519
monetary,NL23,ccgt,2015-03-13 00:00:00,40.957652
monetary,NL23,ccgt,2015-03-13 03:00:00,66.536917
monetary,NL23,ccgt,2015-03-13 06:00:00,92.57389
monetary,NL23,ccgt,2015-03-13 09:00:00,84.323277
monetary,NL23,ccgt,2015-03-13 12:00:00,73.391415
monetary,NL23,ccgt,2015-03-13 15:00:00,70.847863
monetary,NL23,ccgt,2015-03-13 18:00:00,63.493051
monetary,NL23,ccgt,2015-03-13 21:00:00,40.72793
monetary,NL23,ccgt,2015-03-14 00:00:00,33.69942
monetary,NL23,ccgt,2015-03-14 03:00:00,52.458774
monetary,NL23,ccgt,2015-03-14 06:00:00,64.106784
monetary,NL23,ccgt,2015-03-14 09:00:00,74.683438
monetary,NL23,ccgt,2015-03-14 12:00:00,80.051115
monetary,NL23,ccgt,2015-03-14 15:00:00,78.841618
monetary,NL23,ccgt,2015-03-14 18:00:00,62.411598
monetary,NL23,ccgt,2015-03-14 21:00:00,45.213925
monetary,NL23,ccgt,2015-03-15 00:00:00,37.462762
monetary,NL23,ccgt,2015-03-15 03:00:00,39.79949
monetary,NL23,ccgt,2015-03-15 06:00:00,46.133189
monetary,NL23,ccgt,2015-03-15 09:00:00,34.935291
monetary,NL23,ccgt,2015-03-15 12:00:00,34.574909
monetary,NL23,ccgt,2015-03-15 15:00:00,55.057272
monetary,NL23,ccgt,2015-03-15 18:00:00,54.0642
monetary,NL23,ccgt,2015-03-15 21:00:00,38.302079
monetary,NL23,ccgt,2015-03-16 00:00:00,37.65811
monetary,NL23,ccgt,2015-03-16 03:00:00,65.268038
monetary,NL23,ccgt,2015-03-16 06:00:00,106.90447
monetary,NL23,ccgt,2015-03-16 09:00:00,90.271222
monetary,NL23,ccgt,2015-03-16 12:00:00,89.903645
monetary,NL23,ccgt,2015-03-16 15:00:00,104.7551
monetary,NL23,ccgt,2015-03-16 18:00:00,93.033983
monetary,NL23,ccgt,2015-03-16 21:00:00,68.112317
monetary,NL23,ccgt,2015-03-17 00:00:00,67.103186
monetary,NL23,ccgt,2015-03-17 03:00:00,89.071517
monetary,NL23,ccgt,2015-03-17 06:00:00,127.33517
monetary,NL23,ccgt,2015-03-17 09:00:00,107.98285
monetary,NL23,ccgt,2015-03-17 12:00:00,106.08536
monetary,NL23,ccgt,2015-03-17 15:00:00,112.1153
monetary,NL23,ccgt,2015-03-17 18:00:00,96.88818
monetary,NL23,ccgt,2015-03-17 21:00:00,84.284156
monetary,NL23,ccgt,2015-03-18 00:00:00,83.566705
monetary,NL23,ccgt,2015-03-18 03:00:00,79.335098
monetary,NL23,ccgt,2015-03-18 06:00:00,117.04568
monetary,NL23,ccgt,2015-03-18 09:00:00,116.37114
monetary,NL23,ccgt,2015-03-18 12:00:00,106.40565
monetary,NL23,ccgt,2015-03-18 15:00:00,107.54333
monetary,NL23,ccgt,2015-03-18 18:00:00,104.89099
monetary,NL23,ccgt,2015-03-18 21:00:00,80.124592
monetary,NL23,ccgt,2015-03-19 00:00:00,61.980728
monetary,NL23,ccgt,2015-03-19 03:00:00,74.453163
monetary,NL23,ccgt,2015-03-19 06:00:00,120.23403
monetary,NL23,ccgt,2015-03-19 09:00:00,120.81025
monetary,NL23,ccgt,2015-03-19 12:00:00,114.5888
monetary,NL23,ccgt,2015-03-19 15:00:00,112.64056
monetary,NL23,ccgt,2015-03-19 18:00:00,103.66692
monetary,NL23,ccgt,2015-03-19 21:00:00,84.174464
monetary,NL23,ccgt,2015-03-20 00:00:00,76.1985
monetary,NL23,ccgt,2015-03-20 03:00:00,85.600758
monetary,NL23,ccgt,2015-03-20 06:00:00,126.3837
monetary,NL23,ccgt,2015-03-20 09:00:00,130.23528
monetary,NL23,ccgt,2015-03-20 12:00:00,119.99523
monetary,NL23,ccgt,2015-03-20 15:00:00,129.74643
monetary,NL23,ccgt,2015-03-20 18:00:00,116.61197
monetary,NL23,ccgt,2015-03-20 21:00:00,83.470367
monetary,NL23,ccgt,2015-03-21 00:00:00,47.276072
monetary,NL23,ccgt,2015-03-21 03:00:00,41.957959
monetary,NL23,ccgt,2015-03-21 06:00:00,47.959099
monetary,NL23,ccgt,2015-03-21 09:00:00,24.979282
monetary,NL23,ccgt,2015-03-21 12:00:00,0.0
monetary,NL23,ccgt,2015-03-21 15:00:00,14.729834
monetary,NL23,ccgt,2015-03-21 18:00:00,7.9272969
monetary,NL23,ccgt,2015-03-21 21:00:00,0.0
monetary,NL23,ccgt,2015-03-22 00:00:00,0.0
monetary,NL23,ccgt,2015-03-22 03:00:00,26.90735
monetary,NL23,ccgt,2015-03-22 06:00:00,35.210012
monetary,NL23,ccgt,2015-03-22 09:00:00,56.964209
monetary,NL23,ccgt,2015-03-22 12:00:00,71.359099
monetary,NL23,ccgt,2015-03-22 15:00:00,94.302443
monetary,NL23,ccgt,2015-03-22 18:00:00,101.95204
monetary,NL23,ccgt,2015-03-22 21:00:00,68.640543
monetary,NL23,ccgt,2015-03-23 00:00:00,49.558171
monetary,NL23,ccgt,2015-03-23 03:00:00,65.136598
monetary,NL23,ccgt,2015-03-23 06:00:00,109.59266
monetary,NL23,ccgt,2015-03-23 09:00:00,102.62379
monetary,NL23,ccgt,2015-03-23 12:00:00,93.045182
monetary,NL23,ccgt,2015-03-23 15:00:00,108.1672
monetary,NL23,ccgt,2015-03-23 18:00:00,117.48555
monetary,NL23,ccgt,2015-03-23 21:00:00,90.068953
monetary,NL23,ccgt,2015-03-24 00:00:00,71.366955
monetary,NL23,ccgt,2015-03-24 03:00:00,75.676513
monetary,NL23,ccgt,2015-03-24 06:00:00,113.98393
monetary,NL23,ccgt,2015-03-24 09:00:00,114.46996
monetary,NL23,ccgt,2015-03-24 12:00:00,117.92494
monetary,NL23,ccgt,2015-03-24 15:00:00,130.23528
monetary,NL23,ccgt,2015-03-24 18:00:00,130.23528
monetary,NL23,ccgt,2015-03-24 21:00:00,99.949248
monetary,NL23,ccgt,2015-03-25 00:00:00,81.431655
monetary,NL23,ccgt,2015-03-25 03:00:00,77.223002
monetary,NL23,ccgt,2015-03-25 06:00:00,113.67654
monetary,NL23,ccgt,2015-03-25 09:00:00,124.51132
monetary,NL23,ccgt,2015-03-25 12:00:00,127.51305
monetary,NL23,ccgt,2015-03-25 15:00:00,129.15727
monetary,NL23,ccgt,2015-03-25 18:00:00,109.4619
monetary,NL23,ccgt,2015-03-25 21:00:00,74.038037
monetary,NL23,ccgt,2015-03-26 00:00:00,63.749032
monetary,NL23,ccgt,2015-03-26 03:00:00,75.799254
monetary,NL23,ccgt,2015-03-26 06:00:00,104.08681
monetary,NL23,ccgt,2015-03-26 09:00:00,77.644782
monetary,NL23,ccgt,2015-03-26 12:00:00,42.340841
monetary,NL23,ccgt,2015-03-26 15:00:00,62.985063
monetary,NL23,ccgt,2015-03-26 18:00:00,73.795265
monetary,NL23,ccgt,2015-03-26 21:00:00,9.9783443
monetary,NL23,ccgt,2015-03-27 00:00:00,0.0
monetary,NL23,ccgt,2015-03-27 03:00:00,0.0
monetary,NL23,ccgt,2015-03-27 06:00:00,1.2481178
monetary,NL23,ccgt,2015-03-27 09:00:00,0.0
monetary,NL23,ccgt,2015-03-27 12:00:00,14.12946
monetary,NL23,ccgt,2015-03-27 15:00:00,69.435486
monetary,NL23,ccgt,2015-03-27 18:00:00,98.525248
monetary,NL23,ccgt,2015-03-27 21:00:00,85.844548
monetary,NL23,ccgt,2015-03-28 00:00:00,64.298267
monetary,NL23,ccgt,2015-03-28 03:00:00,50.344795
monetary,NL23,ccgt,2015-03-28 06:00:00,60.813678
monetary,NL23,ccgt,2015-03-28 09:00:00,24.370257
monetary,NL23,ccgt,2015-03-28 12:00:00,5.5559379
monetary,NL23,ccgt,2015-03-28 15:00:00,0.43836444
monetary,NL23,ccgt,2015-03-28 18:00:00,0.0
monetary,NL23,ccgt,2015-03-28 21:00:00,0.0
monetary,NL23,ccgt,2015-03-29 00:00:00,0.0
monetary,NL23,ccgt,2015-03-29 03:00:00,0.0
monetary,NL23,ccgt,2015-03-29 06:00:00,0.0
monetary,NL23,ccgt,2015-03-29 09:00:00,0.0
monetary,NL23,ccgt,2015-03-29 12:00:00,0.0
monetary,NL23,ccgt,2015-03-29 15:00:00,0.0
monetary,NL23,ccgt,2015-03-29 18:00:00,0.0
monetary,NL23,ccgt,2015-03-29 21:00:00,0.0
monetary,NL23,ccgt,2015-03-30 00:00:00,0.0
monetary,NL23,ccgt,2015-03-30 03:00:00,0.0
monetary,NL23,ccgt,2015-03-30 06:00:00,0.0
monetary,NL23,ccgt,2015-03-30 09:00:00,0.0
monetary,NL23,ccgt,2015-03-30 12:00:00,0.0
monetary,NL23,ccgt,2015-03-30 15:00:00,35.451088
monetary,NL23,ccgt,2015-03-30 18:00:00,66.148763
monetary,NL23,ccgt,2015-03-30 21:00:00,0.0
monetary,NL23,ccgt,2015-03-31 00:00:00,0.0
monetary,NL23,ccgt,2015-03-31 03:00:00,0.0
monetary,NL23,ccgt,2015-03-31 06:00:00,0.0
monetary,NL23,ccgt,2015-03-31 09:00:00,0.0
monetary,NL23,ccgt,2015-03-31 12:00:00,0.0
monetary,NL23,ccgt,2015-03-31 15:00:00,0.0
monetary,NL23,ccgt,2015-03-31 18:00:00,0.0
monetary,NL23,ccgt,2015-03-31 21:00:00,0.0
monetary,NL23,curtailment,2015-03-01 00:00:00,0.0
monetary,NL23,curtailment,2015-03-01 03:00:00,0.0
monetary,NL23,curtailment,2015-03-01 06:00:00,0.0
monetary,NL23,curtailment,2015-03-01 09:00:00,0.0
monetary,NL23,curtailment,2015-03-01 12:00:00,0.0
monetary,NL23,curtailment,2015-03-01 15:00:00,0.0
monetary,NL23,curtailment,2015-03-01 18:00:00,0.0
monetary,NL23,curtailment,2015-03-01 21:00:00,0.0
monetary,NL23,curtailment,2015-03-02 00:00:00,0.0
monetary,NL23,curtailment,2015-03-02 03:00:00,0.0
monetary,NL23,curtailment,2015-03-02 06:00:00,0.0
monetary,NL23,curtailment,2015-03-02 09:00:00,0.0
monetary,NL23,curtailment,2015-03-02 12:00:00,0.0
monetary,NL23,curtailment,2015-03-02 15:00:00,0.0
monetary,NL23,curtailment,2015-03-02 18:00:00,0.0
monetary,NL23,curtailment,2015-03-02 21:00:00,0.0
monetary,NL23,curtailment,2015-03-03 00:00:00,0.0
monetary,NL23,curtailment,2015-03-03 03:00:00,0.0
monetary,NL23,curtailment,2015-03-03 06:00:00,0.0
monetary,NL23,curtailment,2015-03-03 09:00:00,0.0
monetary,NL23,curtailment,2015-03-03 12:00:00,0.0
monetary,NL23,curtailment,2015-03-03 15:00:00,0.0
monetary,NL23,curtailment,2015-03-03 18:00:00,0.0
monetary,NL23,curtailment,2015-03-03 21:00:00,0.0
monetary,NL23,curtailment,2015-03-04 00:00:00,0.0
monetary,NL23,curtailment,2015-03-04 03:00:00,0.0
monetary,NL23,curtailment,2015-03-04 06:00:00,0.0
monetary,NL23,curtailment,2015-03-04 09:00:00,0.0
monetary,NL23,curtailment,2015-03-04 12:00:00,0.0
monetary,NL23,curtailment,2015-03-04 15:00:00,0.0
monetary,NL23,curtailment,2015-03-04 18:00:00,0.0
monetary,NL23,curtailment,2015-03-04 21:00:00,0.0
monetary,NL23,curtailment,2015-03-05 00:00:00,0.0
monetary,NL23,curtailment,2015-03-05 03:00:00,0.0
monetary,NL23,curtailment,2015-03-05 06:00:00,0.0
